event_id,is_sse,final_cascade_size,time_to_sse_minutes,graph_nodes,graph_edges,graph_cross_edge_ratio,split
synthetic_sse_graph::00015904,0,3,,3,2,0.0,val
synthetic_sse_graph::00015905,0,1,,1,0,0.0,val
synthetic_sse_graph::00015906,0,1,,1,0,0.0,val
synthetic_sse_graph::00015907,0,1,,1,0,0.0,val
synthetic_sse_graph::00015908,0,1,,1,0,0.0,val
synthetic_sse_graph::00015909,0,10,,10,9,0.0,val
synthetic_sse_graph::00015910,0,4,,4,3,0.0,val
synthetic_sse_graph::00015911,0,1,,1,0,0.0,val
synthetic_sse_graph::00015912,0,7,,7,6,0.0,val
synthetic_sse_graph::00015913,0,16,,16,15,0.0,val
synthetic_sse_graph::00015914,0,1,,1,0,0.0,val
synthetic_sse_graph::00015915,0,1,,1,0,0.0,val
synthetic_sse_graph::00015916,0,2,,2,1,0.0,val
synthetic_sse_graph::00015917,0,1,,1,0,0.0,val
synthetic_sse_graph::00015918,0,3,,3,2,0.0,val
synthetic_sse_graph::00015919,0,2,,2,1,0.0,val
synthetic_sse_graph::00015920,1,5,160.0,5,4,0.25,val
synthetic_sse_graph::00015921,0,1,,1,0,0.0,val
synthetic_sse_graph::00015922,0,1,,1,0,0.0,val
synthetic_sse_graph::00015923,0,3,,3,2,0.0,val
synthetic_sse_graph::00015924,0,4,,4,3,0.0,val
synthetic_sse_graph::00015925,0,1,,1,0,0.0,val
synthetic_sse_graph::00015926,0,4,,4,3,0.0,val
synthetic_sse_graph::00015927,0,1,,1,0,0.0,val
synthetic_sse_graph::00015928,0,3,,3,2,0.0,val
synthetic_sse_graph::00015929,0,1,,1,0,0.0,val
synthetic_sse_graph::00015930,0,1,,1,0,0.0,val
synthetic_sse_graph::00015931,0,1,,1,0,0.0,val
synthetic_sse_graph::00015932,0,8,,8,7,0.0,val
synthetic_sse_graph::00015933,0,1,,1,0,0.0,val
synthetic_sse_graph::00015934,0,1,,1,0,0.0,val
synthetic_sse_graph::00015935,0,1,,1,0,0.0,val
synthetic_sse_graph::00015936,0,3,,3,2,0.0,val
synthetic_sse_graph::00015937,0,2,,2,1,0.0,val
synthetic_sse_graph::00015938,0,2,,2,1,0.0,val
synthetic_sse_graph::00015939,0,10,,10,9,0.0,val
synthetic_sse_graph::00015940,0,2,,2,1,0.0,val
synthetic_sse_graph::00015941,0,8,,8,7,0.0,val
synthetic_sse_graph::00015942,0,1,,1,0,0.0,val
synthetic_sse_graph::00015943,0,1,,1,0,0.0,val
synthetic_sse_graph::00015944,0,1,,1,0,0.0,val
synthetic_sse_graph::00015945,0,1,,1,0,0.0,val
synthetic_sse_graph::00015946,1,7,80.0,7,6,0.0,val
synthetic_sse_graph::00015947,0,4,,4,3,0.0,val
synthetic_sse_graph::00015948,0,9,,9,8,0.0,val
synthetic_sse_graph::00015949,0,9,,9,8,0.125,val
synthetic_sse_graph::00015950,0,1,,1,0,0.0,val
synthetic_sse_graph::00015951,0,52,,52,51,0.058823529411764705,val
synthetic_sse_graph::00015952,0,6,,6,5,0.0,val
synthetic_sse_graph::00015953,0,1,,1,0,0.0,val
synthetic_sse_graph::00015954,0,2,,2,1,0.0,val
synthetic_sse_graph::00015955,0,1,,1,0,0.0,val
synthetic_sse_graph::00015956,0,1,,1,0,0.0,val
synthetic_sse_graph::00015957,0,4,,4,3,0.0,val
synthetic_sse_graph::00015958,0,21,,21,20,0.05,val
synthetic_sse_graph::00015959,0,4,,4,3,0.0,val
synthetic_sse_graph::00015960,0,1,,1,0,0.0,val
synthetic_sse_graph::00015961,0,1,,1,0,0.0,val
synthetic_sse_graph::00015962,0,2,,2,1,0.0,val
synthetic_sse_graph::00015963,0,9,,9,8,0.0,val
synthetic_sse_graph::00015964,0,4,,4,3,0.0,val
synthetic_sse_graph::00015965,0,14,,14,13,0.0,val
synthetic_sse_graph::00015966,0,2,,2,1,0.0,val
synthetic_sse_graph::00015967,0,3,,3,2,0.0,val
synthetic_sse_graph::00015968,0,2,,2,1,0.0,val
synthetic_sse_graph::00015969,0,1,,1,0,0.0,val
synthetic_sse_graph::00015970,0,1,,1,0,0.0,val
synthetic_sse_graph::00015971,0,1,,1,0,0.0,val
synthetic_sse_graph::00015972,0,3,,3,2,0.0,val
synthetic_sse_graph::00015973,0,1,,1,0,0.0,val
synthetic_sse_graph::00015974,0,13,,13,12,0.0,val
synthetic_sse_graph::00015975,0,2,,2,1,0.0,val
synthetic_sse_graph::00015976,0,9,,9,8,0.0,val
synthetic_sse_graph::00015977,0,2,,2,1,0.0,val
synthetic_sse_graph::00015978,0,3,,3,2,0.0,val
synthetic_sse_graph::00015979,0,1,,1,0,0.0,val
synthetic_sse_graph::00015980,1,320,80.0,64,63,0.1111111111111111,val
synthetic_sse_graph::00015981,0,3,,3,2,0.0,val
synthetic_sse_graph::00015982,0,2,,2,1,0.0,val
synthetic_sse_graph::00015983,0,1,,1,0,0.0,val
synthetic_sse_graph::00015984,0,2,,2,1,0.0,val
synthetic_sse_graph::00015985,0,2,,2,1,0.0,val
synthetic_sse_graph::00015986,0,2,,2,1,0.0,val
synthetic_sse_graph::00015987,0,1,,1,0,0.0,val
synthetic_sse_graph::00015988,0,1,,1,0,0.0,val
synthetic_sse_graph::00015989,0,1,,1,0,0.0,val
synthetic_sse_graph::00015990,0,1,,1,0,0.0,val
synthetic_sse_graph::00015991,0,1,,1,0,0.0,val
synthetic_sse_graph::00015992,0,6,,6,5,0.0,val
synthetic_sse_graph::00015993,0,5,,5,4,0.0,val
synthetic_sse_graph::00015994,0,3,,3,2,0.0,val
synthetic_sse_graph::00015995,0,1,,1,0,0.0,val
synthetic_sse_graph::00015996,0,9,,9,8,0.125,val
synthetic_sse_graph::00015997,0,42,,42,41,0.0,val
synthetic_sse_graph::00015998,0,2,,2,1,0.0,val
synthetic_sse_graph::00015999,0,1,,1,0,0.0,val
synthetic_sse_graph::00016000,0,1,,1,0,0.0,val
synthetic_sse_graph::00016001,0,19,,19,18,0.0,val
synthetic_sse_graph::00016002,0,1,,1,0,0.0,val
synthetic_sse_graph::00016003,0,29,,29,28,0.0,val
synthetic_sse_graph::00016004,0,11,,11,10,0.0,val
synthetic_sse_graph::00016005,0,17,,17,16,0.0,val
synthetic_sse_graph::00016006,0,1,,1,0,0.0,val
synthetic_sse_graph::00016007,0,1,,1,0,0.0,val
synthetic_sse_graph::00016008,0,1,,1,0,0.0,val
synthetic_sse_graph::00016009,0,2,,2,1,0.0,val
synthetic_sse_graph::00016010,0,2,,2,1,0.0,val
synthetic_sse_graph::00016011,0,3,,3,2,0.0,val
synthetic_sse_graph::00016012,0,2,,2,1,0.0,val
synthetic_sse_graph::00016013,0,1,,1,0,0.0,val
synthetic_sse_graph::00016014,0,1,,1,0,0.0,val
synthetic_sse_graph::00016015,0,4,,4,3,0.0,val
synthetic_sse_graph::00016016,1,320,60.0,64,63,0.12698412698412698,val
synthetic_sse_graph::00016017,0,1,,1,0,0.0,val
synthetic_sse_graph::00016018,0,1,,1,0,0.0,val
synthetic_sse_graph::00016019,0,1,,1,0,0.0,val
synthetic_sse_graph::00016020,0,5,,5,4,0.0,val
synthetic_sse_graph::00016021,0,1,,1,0,0.0,val
synthetic_sse_graph::00016022,0,9,,9,8,0.125,val
synthetic_sse_graph::00016023,0,37,,37,36,0.0,val
synthetic_sse_graph::00016024,0,1,,1,0,0.0,val
synthetic_sse_graph::00016025,0,1,,1,0,0.0,val
synthetic_sse_graph::00016026,0,1,,1,0,0.0,val
synthetic_sse_graph::00016027,0,3,,3,2,0.0,val
synthetic_sse_graph::00016028,0,17,,17,16,0.0,val
synthetic_sse_graph::00016029,0,1,,1,0,0.0,val
synthetic_sse_graph::00016030,0,1,,1,0,0.0,val
synthetic_sse_graph::00016031,0,3,,3,2,0.0,val
synthetic_sse_graph::00016032,0,1,,1,0,0.0,val
synthetic_sse_graph::00016033,0,1,,1,0,0.0,val
synthetic_sse_graph::00016034,0,26,,26,25,0.04,val
synthetic_sse_graph::00016035,0,2,,2,1,0.0,val
synthetic_sse_graph::00016036,0,2,,2,1,0.0,val
synthetic_sse_graph::00016037,0,1,,1,0,0.0,val
synthetic_sse_graph::00016038,0,2,,2,1,1.0,val
synthetic_sse_graph::00016039,0,1,,1,0,0.0,val
synthetic_sse_graph::00016040,0,4,,4,3,0.0,val
synthetic_sse_graph::00016041,0,4,,4,3,0.0,val
synthetic_sse_graph::00016042,0,1,,1,0,0.0,val
synthetic_sse_graph::00016043,0,1,,1,0,0.0,val
synthetic_sse_graph::00016044,0,5,,5,4,0.0,val
synthetic_sse_graph::00016045,0,5,,5,4,0.5,val
synthetic_sse_graph::00016046,0,2,,2,1,0.0,val
synthetic_sse_graph::00016047,0,1,,1,0,0.0,val
synthetic_sse_graph::00016048,0,16,,16,15,0.0,val
synthetic_sse_graph::00016049,0,12,,12,11,0.0,val
synthetic_sse_graph::00016050,0,76,,64,63,0.031746031746031744,val
synthetic_sse_graph::00016051,0,1,,1,0,0.0,val
synthetic_sse_graph::00016052,0,1,,1,0,0.0,val
synthetic_sse_graph::00016053,0,1,,1,0,0.0,val
synthetic_sse_graph::00016054,0,4,,4,3,0.0,val
synthetic_sse_graph::00016055,0,6,,6,5,0.0,val
synthetic_sse_graph::00016056,0,1,,1,0,0.0,val
synthetic_sse_graph::00016057,0,1,,1,0,0.0,val
synthetic_sse_graph::00016058,0,2,,2,1,0.0,val
synthetic_sse_graph::00016059,0,6,,6,5,0.0,val
synthetic_sse_graph::00016060,0,1,,1,0,0.0,val
synthetic_sse_graph::00016061,0,1,,1,0,0.0,val
synthetic_sse_graph::00016062,0,8,,8,7,0.0,val
synthetic_sse_graph::00016063,0,2,,2,1,1.0,val
synthetic_sse_graph::00016064,0,1,,1,0,0.0,val
synthetic_sse_graph::00016065,0,15,,15,14,0.07142857142857142,val
synthetic_sse_graph::00016066,0,1,,1,0,0.0,val
synthetic_sse_graph::00016067,0,3,,3,2,0.0,val
synthetic_sse_graph::00016068,0,1,,1,0,0.0,val
synthetic_sse_graph::00016069,0,1,,1,0,0.0,val
synthetic_sse_graph::00016070,1,2,60.0,2,1,0.0,val
synthetic_sse_graph::00016071,0,1,,1,0,0.0,val
synthetic_sse_graph::00016072,0,1,,1,0,0.0,val
synthetic_sse_graph::00016073,0,3,,3,2,0.0,val
synthetic_sse_graph::00016074,0,4,,4,3,0.0,val
synthetic_sse_graph::00016075,0,2,,2,1,0.0,val
synthetic_sse_graph::00016076,0,1,,1,0,0.0,val
synthetic_sse_graph::00016077,0,3,,3,2,0.0,val
synthetic_sse_graph::00016078,0,1,,1,0,0.0,val
synthetic_sse_graph::00016079,0,21,,21,20,0.0,val
synthetic_sse_graph::00016080,0,1,,1,0,0.0,val
synthetic_sse_graph::00016081,0,23,,23,22,0.0,val
synthetic_sse_graph::00016082,0,1,,1,0,0.0,val
synthetic_sse_graph::00016083,0,1,,1,0,0.0,val
synthetic_sse_graph::00016084,0,18,,18,17,0.0,val
synthetic_sse_graph::00016085,0,8,,8,7,0.0,val
synthetic_sse_graph::00016086,0,1,,1,0,0.0,val
synthetic_sse_graph::00016087,1,2,280.0,2,1,0.0,val
synthetic_sse_graph::00016088,0,1,,1,0,0.0,val
synthetic_sse_graph::00016089,0,2,,2,1,0.0,val
synthetic_sse_graph::00016090,0,1,,1,0,0.0,val
synthetic_sse_graph::00016091,0,2,,2,1,0.0,val
synthetic_sse_graph::00016092,0,2,,2,1,0.0,val
synthetic_sse_graph::00016093,0,1,,1,0,0.0,val
synthetic_sse_graph::00016094,0,2,,2,1,0.0,val
synthetic_sse_graph::00016095,0,1,,1,0,0.0,val
synthetic_sse_graph::00016096,0,1,,1,0,0.0,val
synthetic_sse_graph::00016097,0,1,,1,0,0.0,val
synthetic_sse_graph::00016098,0,3,,3,2,0.0,val
synthetic_sse_graph::00016099,0,1,,1,0,0.0,val
synthetic_sse_graph::00016100,0,1,,1,0,0.0,val
synthetic_sse_graph::00016101,0,3,,3,2,0.5,val
synthetic_sse_graph::00016102,0,6,,6,5,0.0,val
synthetic_sse_graph::00016103,0,3,,3,2,0.0,val
synthetic_sse_graph::00016104,0,1,,1,0,0.0,val
synthetic_sse_graph::00016105,0,1,,1,0,0.0,val
synthetic_sse_graph::00016106,0,3,,3,2,0.0,val
synthetic_sse_graph::00016107,0,1,,1,0,0.0,val
synthetic_sse_graph::00016108,0,1,,1,0,0.0,val
synthetic_sse_graph::00016109,0,5,,5,4,0.0,val
synthetic_sse_graph::00016110,0,7,,7,6,0.0,val
synthetic_sse_graph::00016111,0,1,,1,0,0.0,val
synthetic_sse_graph::00016112,0,7,,7,6,0.0,val
synthetic_sse_graph::00016113,0,2,,2,1,0.0,val
synthetic_sse_graph::00016114,1,7,260.0,7,6,0.0,val
synthetic_sse_graph::00016115,0,1,,1,0,0.0,val
synthetic_sse_graph::00016116,0,1,,1,0,0.0,val
synthetic_sse_graph::00016117,0,3,,3,2,0.0,val
synthetic_sse_graph::00016118,0,14,,14,13,0.0,val
synthetic_sse_graph::00016119,0,45,,45,44,0.022727272727272728,val
synthetic_sse_graph::00016120,0,3,,3,2,0.0,val
synthetic_sse_graph::00016121,0,5,,5,4,0.0,val
synthetic_sse_graph::00016122,1,3,320.0,3,2,0.0,val
synthetic_sse_graph::00016123,0,1,,1,0,0.0,val
synthetic_sse_graph::00016124,0,1,,1,0,0.0,val
synthetic_sse_graph::00016125,0,18,,18,17,0.058823529411764705,val
synthetic_sse_graph::00016126,0,1,,1,0,0.0,val
synthetic_sse_graph::00016127,0,1,,1,0,0.0,val
synthetic_sse_graph::00016128,0,4,,4,3,0.0,val
synthetic_sse_graph::00016129,0,3,,3,2,0.0,val
synthetic_sse_graph::00016130,1,5,180.0,5,4,0.0,val
synthetic_sse_graph::00016131,0,1,,1,0,0.0,val
synthetic_sse_graph::00016132,0,2,,2,1,0.0,val
synthetic_sse_graph::00016133,0,14,,14,13,0.07692307692307693,val
synthetic_sse_graph::00016134,0,1,,1,0,0.0,val
synthetic_sse_graph::00016135,0,6,,6,5,0.0,val
synthetic_sse_graph::00016136,0,3,,3,2,0.5,val
synthetic_sse_graph::00016137,0,1,,1,0,0.0,val
synthetic_sse_graph::00016138,0,5,,5,4,0.0,val
synthetic_sse_graph::00016139,0,3,,3,2,0.0,val
synthetic_sse_graph::00016140,0,4,,4,3,0.0,val
synthetic_sse_graph::00016141,0,3,,3,2,0.0,val
synthetic_sse_graph::00016142,0,11,,11,10,0.0,val
synthetic_sse_graph::00016143,0,12,,12,11,0.0,val
synthetic_sse_graph::00016144,0,4,,4,3,0.3333333333333333,val
synthetic_sse_graph::00016145,0,1,,1,0,0.0,val
synthetic_sse_graph::00016146,0,6,,6,5,0.0,val
synthetic_sse_graph::00016147,0,2,,2,1,0.0,val
synthetic_sse_graph::00016148,0,2,,2,1,0.0,val
synthetic_sse_graph::00016149,0,3,,3,2,0.0,val
synthetic_sse_graph::00016150,0,1,,1,0,0.0,val
synthetic_sse_graph::00016151,0,11,,11,10,0.0,val
synthetic_sse_graph::00016152,0,1,,1,0,0.0,val
synthetic_sse_graph::00016153,0,2,,2,1,0.0,val
synthetic_sse_graph::00016154,0,1,,1,0,0.0,val
synthetic_sse_graph::00016155,0,1,,1,0,0.0,val
synthetic_sse_graph::00016156,0,2,,2,1,0.0,val
synthetic_sse_graph::00016157,0,1,,1,0,0.0,val
synthetic_sse_graph::00016158,0,3,,3,2,0.0,val
synthetic_sse_graph::00016159,0,2,,2,1,0.0,val
synthetic_sse_graph::00016160,0,1,,1,0,0.0,val
synthetic_sse_graph::00016161,0,2,,2,1,0.0,val
synthetic_sse_graph::00016162,0,1,,1,0,0.0,val
synthetic_sse_graph::00016163,0,9,,9,8,0.0,val
synthetic_sse_graph::00016164,0,8,,8,7,0.0,val
synthetic_sse_graph::00016165,0,1,,1,0,0.0,val
synthetic_sse_graph::00016166,0,6,,6,5,0.2,val
synthetic_sse_graph::00016167,0,1,,1,0,0.0,val
synthetic_sse_graph::00016168,0,1,,1,0,0.0,val
synthetic_sse_graph::00016169,0,6,,6,5,0.0,val
synthetic_sse_graph::00016170,0,1,,1,0,0.0,val
synthetic_sse_graph::00016171,0,1,,1,0,0.0,val
synthetic_sse_graph::00016172,0,2,,2,1,0.0,val
synthetic_sse_graph::00016173,0,1,,1,0,0.0,val
synthetic_sse_graph::00016174,0,1,,1,0,0.0,val
synthetic_sse_graph::00016175,0,1,,1,0,0.0,val
synthetic_sse_graph::00016176,0,1,,1,0,0.0,val
synthetic_sse_graph::00016177,0,1,,1,0,0.0,val
synthetic_sse_graph::00016178,0,1,,1,0,0.0,val
synthetic_sse_graph::00016179,0,5,,5,4,0.0,val
synthetic_sse_graph::00016180,0,7,,7,6,0.0,val
synthetic_sse_graph::00016181,0,1,,1,0,0.0,val
synthetic_sse_graph::00016182,0,1,,1,0,0.0,val
synthetic_sse_graph::00016183,0,1,,1,0,0.0,val
synthetic_sse_graph::00016184,1,2,160.0,2,1,0.0,val
synthetic_sse_graph::00016185,0,7,,7,6,0.0,val
synthetic_sse_graph::00016186,0,2,,2,1,0.0,val
synthetic_sse_graph::00016187,0,1,,1,0,0.0,val
synthetic_sse_graph::00016188,0,16,,16,15,0.0,val
synthetic_sse_graph::00016189,0,1,,1,0,0.0,val
synthetic_sse_graph::00016190,0,4,,4,3,0.3333333333333333,val
synthetic_sse_graph::00016191,0,1,,1,0,0.0,val
synthetic_sse_graph::00016192,0,22,,22,21,0.047619047619047616,val
synthetic_sse_graph::00016193,0,5,,5,4,0.0,val
synthetic_sse_graph::00016194,0,1,,1,0,0.0,val
synthetic_sse_graph::00016195,0,1,,1,0,0.0,val
synthetic_sse_graph::00016196,0,1,,1,0,0.0,val
synthetic_sse_graph::00016197,0,1,,1,0,0.0,val
synthetic_sse_graph::00016198,0,2,,2,1,0.0,val
synthetic_sse_graph::00016199,0,1,,1,0,0.0,val
synthetic_sse_graph::00016200,0,1,,1,0,0.0,val
synthetic_sse_graph::00016201,0,17,,17,16,0.0,val
synthetic_sse_graph::00016202,0,2,,2,1,0.0,val
synthetic_sse_graph::00016203,0,16,,16,15,0.06666666666666667,val
synthetic_sse_graph::00016204,0,1,,1,0,0.0,val
synthetic_sse_graph::00016205,0,3,,3,2,0.0,val
synthetic_sse_graph::00016206,0,1,,1,0,0.0,val
synthetic_sse_graph::00016207,0,2,,2,1,0.0,val
synthetic_sse_graph::00016208,0,2,,2,1,0.0,val
synthetic_sse_graph::00016209,0,1,,1,0,0.0,val
synthetic_sse_graph::00016210,0,1,,1,0,0.0,val
synthetic_sse_graph::00016211,0,2,,2,1,0.0,val
synthetic_sse_graph::00016212,0,2,,2,1,0.0,val
synthetic_sse_graph::00016213,0,1,,1,0,0.0,val
synthetic_sse_graph::00016214,0,2,,2,1,0.0,val
synthetic_sse_graph::00016215,0,9,,9,8,0.0,val
synthetic_sse_graph::00016216,0,10,,10,9,0.0,val
synthetic_sse_graph::00016217,0,3,,3,2,0.0,val
synthetic_sse_graph::00016218,0,5,,5,4,0.0,val
synthetic_sse_graph::00016219,0,1,,1,0,0.0,val
synthetic_sse_graph::00016220,0,1,,1,0,0.0,val
synthetic_sse_graph::00016221,0,4,,4,3,0.0,val
synthetic_sse_graph::00016222,0,1,,1,0,0.0,val
synthetic_sse_graph::00016223,0,14,,14,13,0.0,val
synthetic_sse_graph::00016224,0,3,,3,2,0.0,val
synthetic_sse_graph::00016225,0,2,,2,1,0.0,val
synthetic_sse_graph::00016226,0,1,,1,0,0.0,val
synthetic_sse_graph::00016227,0,1,,1,0,0.0,val
synthetic_sse_graph::00016228,0,2,,2,1,0.0,val
synthetic_sse_graph::00016229,0,6,,6,5,0.0,val
synthetic_sse_graph::00016230,0,6,,6,5,0.0,val
synthetic_sse_graph::00016231,0,1,,1,0,0.0,val
synthetic_sse_graph::00016232,0,1,,1,0,0.0,val
synthetic_sse_graph::00016233,0,1,,1,0,0.0,val
synthetic_sse_graph::00016234,0,35,,35,34,0.0,val
synthetic_sse_graph::00016235,0,1,,1,0,0.0,val
synthetic_sse_graph::00016236,0,2,,2,1,0.0,val
synthetic_sse_graph::00016237,0,12,,12,11,0.0,val
synthetic_sse_graph::00016238,0,1,,1,0,0.0,val
synthetic_sse_graph::00016239,0,2,,2,1,0.0,val
synthetic_sse_graph::00016240,0,1,,1,0,0.0,val
synthetic_sse_graph::00016241,0,1,,1,0,0.0,val
synthetic_sse_graph::00016242,0,1,,1,0,0.0,val
synthetic_sse_graph::00016243,1,3,120.0,3,2,0.0,val
synthetic_sse_graph::00016244,0,29,,29,28,0.0,val
synthetic_sse_graph::00016245,0,22,,22,21,0.047619047619047616,val
synthetic_sse_graph::00016246,0,1,,1,0,0.0,val
synthetic_sse_graph::00016247,0,2,,2,1,0.0,val
synthetic_sse_graph::00016248,0,1,,1,0,0.0,val
synthetic_sse_graph::00016249,0,2,,2,1,0.0,val
synthetic_sse_graph::00016250,0,1,,1,0,0.0,val
synthetic_sse_graph::00016251,0,1,,1,0,0.0,val
synthetic_sse_graph::00016252,0,1,,1,0,0.0,val
synthetic_sse_graph::00016253,0,2,,2,1,0.0,val
synthetic_sse_graph::00016254,0,1,,1,0,0.0,val
synthetic_sse_graph::00016255,0,1,,1,0,0.0,val
synthetic_sse_graph::00016256,0,6,,6,5,0.0,val
synthetic_sse_graph::00016257,0,2,,2,1,0.0,val
synthetic_sse_graph::00016258,0,2,,2,1,0.0,val
synthetic_sse_graph::00016259,0,1,,1,0,0.0,val
synthetic_sse_graph::00016260,0,11,,11,10,0.0,val
synthetic_sse_graph::00016261,0,1,,1,0,0.0,val
synthetic_sse_graph::00016262,0,2,,2,1,0.0,val
synthetic_sse_graph::00016263,1,2,220.0,2,1,0.0,val
synthetic_sse_graph::00016264,0,1,,1,0,0.0,val
synthetic_sse_graph::00016265,0,1,,1,0,0.0,val
synthetic_sse_graph::00016266,0,2,,2,1,0.0,val
synthetic_sse_graph::00016267,0,2,,2,1,0.0,val
synthetic_sse_graph::00016268,0,1,,1,0,0.0,val
synthetic_sse_graph::00016269,0,1,,1,0,0.0,val
synthetic_sse_graph::00016270,0,8,,8,7,0.0,val
synthetic_sse_graph::00016271,0,1,,1,0,0.0,val
synthetic_sse_graph::00016272,0,3,,3,2,0.0,val
synthetic_sse_graph::00016273,0,1,,1,0,0.0,val
synthetic_sse_graph::00016274,0,1,,1,0,0.0,val
synthetic_sse_graph::00016275,0,1,,1,0,0.0,val
synthetic_sse_graph::00016276,0,1,,1,0,0.0,val
synthetic_sse_graph::00016277,0,2,,2,1,0.0,val
synthetic_sse_graph::00016278,0,24,,24,23,0.0,val
synthetic_sse_graph::00016279,0,3,,3,2,0.0,val
synthetic_sse_graph::00016280,0,2,,2,1,0.0,val
synthetic_sse_graph::00016281,0,4,,4,3,0.0,val
synthetic_sse_graph::00016282,0,2,,2,1,0.0,val
synthetic_sse_graph::00016283,0,2,,2,1,1.0,val
synthetic_sse_graph::00016284,0,1,,1,0,0.0,val
synthetic_sse_graph::00016285,0,4,,4,3,0.0,val
synthetic_sse_graph::00016286,0,2,,2,1,0.0,val
synthetic_sse_graph::00016287,0,1,,1,0,0.0,val
synthetic_sse_graph::00016288,1,3,240.0,3,2,0.0,val
synthetic_sse_graph::00016289,0,1,,1,0,0.0,val
synthetic_sse_graph::00016290,0,1,,1,0,0.0,val
synthetic_sse_graph::00016291,0,1,,1,0,0.0,val
synthetic_sse_graph::00016292,0,1,,1,0,0.0,val
synthetic_sse_graph::00016293,0,4,,4,3,0.0,val
synthetic_sse_graph::00016294,0,1,,1,0,0.0,val
synthetic_sse_graph::00016295,0,2,,2,1,0.0,val
synthetic_sse_graph::00016296,0,9,,9,8,0.0,val
synthetic_sse_graph::00016297,0,3,,3,2,0.0,val
synthetic_sse_graph::00016298,0,17,,17,16,0.0,val
synthetic_sse_graph::00016299,0,3,,3,2,0.0,val
synthetic_sse_graph::00016300,0,1,,1,0,0.0,val
synthetic_sse_graph::00016301,0,9,,9,8,0.0,val
synthetic_sse_graph::00016302,0,1,,1,0,0.0,val
synthetic_sse_graph::00016303,0,1,,1,0,0.0,val
synthetic_sse_graph::00016304,0,1,,1,0,0.0,val
synthetic_sse_graph::00016305,0,3,,3,2,0.0,val
synthetic_sse_graph::00016306,0,9,,9,8,0.0,val
synthetic_sse_graph::00016307,0,2,,2,1,0.0,val
synthetic_sse_graph::00016308,0,12,,12,11,0.0,val
synthetic_sse_graph::00016309,0,70,,64,63,0.015873015873015872,val
synthetic_sse_graph::00016310,0,3,,3,2,0.0,val
synthetic_sse_graph::00016311,0,1,,1,0,0.0,val
synthetic_sse_graph::00016312,0,8,,8,7,0.0,val
synthetic_sse_graph::00016313,0,8,,8,7,0.0,val
synthetic_sse_graph::00016314,0,1,,1,0,0.0,val
synthetic_sse_graph::00016315,0,20,,20,19,0.05263157894736842,val
synthetic_sse_graph::00016316,0,1,,1,0,0.0,val
synthetic_sse_graph::00016317,0,1,,1,0,0.0,val
synthetic_sse_graph::00016318,0,3,,3,2,0.0,val
synthetic_sse_graph::00016319,0,1,,1,0,0.0,val
synthetic_sse_graph::00016320,0,1,,1,0,0.0,val
synthetic_sse_graph::00016321,0,1,,1,0,0.0,val
synthetic_sse_graph::00016322,0,3,,3,2,0.0,val
synthetic_sse_graph::00016323,0,2,,2,1,0.0,val
synthetic_sse_graph::00016324,0,1,,1,0,0.0,val
synthetic_sse_graph::00016325,0,1,,1,0,0.0,val
synthetic_sse_graph::00016326,0,3,,3,2,0.0,val
synthetic_sse_graph::00016327,0,1,,1,0,0.0,val
synthetic_sse_graph::00016328,0,3,,3,2,0.0,val
synthetic_sse_graph::00016329,0,1,,1,0,0.0,val
synthetic_sse_graph::00016330,0,1,,1,0,0.0,val
synthetic_sse_graph::00016331,0,1,,1,0,0.0,val
synthetic_sse_graph::00016332,0,6,,6,5,0.0,val
synthetic_sse_graph::00016333,0,3,,3,2,0.0,val
synthetic_sse_graph::00016334,0,2,,2,1,0.0,val
synthetic_sse_graph::00016335,0,3,,3,2,0.0,val
synthetic_sse_graph::00016336,0,1,,1,0,0.0,val
synthetic_sse_graph::00016337,0,1,,1,0,0.0,val
synthetic_sse_graph::00016338,0,8,,8,7,0.0,val
synthetic_sse_graph::00016339,0,14,,14,13,0.0,val
synthetic_sse_graph::00016340,0,5,,5,4,0.0,val
synthetic_sse_graph::00016341,0,2,,2,1,0.0,val
synthetic_sse_graph::00016342,0,3,,3,2,0.5,val
synthetic_sse_graph::00016343,1,7,260.0,7,6,0.0,val
synthetic_sse_graph::00016344,0,3,,3,2,0.0,val
synthetic_sse_graph::00016345,1,5,140.0,5,4,0.0,val
synthetic_sse_graph::00016346,0,7,,7,6,0.16666666666666666,val
synthetic_sse_graph::00016347,0,1,,1,0,0.0,val
synthetic_sse_graph::00016348,0,28,,28,27,0.0,val
synthetic_sse_graph::00016349,0,1,,1,0,0.0,val
synthetic_sse_graph::00016350,0,1,,1,0,0.0,val
synthetic_sse_graph::00016351,0,4,,4,3,0.0,val
synthetic_sse_graph::00016352,0,3,,3,2,0.0,val
synthetic_sse_graph::00016353,0,1,,1,0,0.0,val
synthetic_sse_graph::00016354,0,1,,1,0,0.0,val
synthetic_sse_graph::00016355,0,6,,6,5,0.0,val
synthetic_sse_graph::00016356,0,1,,1,0,0.0,val
synthetic_sse_graph::00016357,0,2,,2,1,0.0,val
synthetic_sse_graph::00016358,0,2,,2,1,0.0,val
synthetic_sse_graph::00016359,0,2,,2,1,0.0,val
synthetic_sse_graph::00016360,0,18,,18,17,0.0,val
synthetic_sse_graph::00016361,0,2,,2,1,0.0,val
synthetic_sse_graph::00016362,0,1,,1,0,0.0,val
synthetic_sse_graph::00016363,0,2,,2,1,0.0,val
